problem_id,candidate_id,candidate_method,generated_text,execution,structure_verification,feedback,generic_repair_feedback,lp_stats,optargus_audit,sirl_like_lp_stats_score,optargus_like_audit_score,optirepair_like_repair_score,runtime_sec,problem_type,difficulty,reference_objective,reference_status,code_output_format_valid,objective_consensus_score,or_r1_like_voting_score,score,selection_score,selection_policy,uses_reference_objective_for_selection,executable_score,feasible_score,optimal_score,objective_score,objective_correct,objective_accuracy,relative_error,structure_score,semantic_consistency_score,solver_only_score,structure_only_score,formal_selection_score,method_name,selected
fixed_order_cost_big_m_0001,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 727.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\fixed_order_cost_big_m_0001\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': True, 'capacity_constraint': False, 'big_m_constraint': True, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,"- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 9, 'constraints_count': 6, 'binary_variables_count': 3, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 9, 'constraints_to_variables_ratio': 0.6666666666666666}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.6666666666666666, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': [], 'suspicious_constraint_name_count': 0, 'generic_issues': [], 'generic_issue_count': 0, 'solver_error': False}",0.98,0.95,0.9800000000000001,0.4931347999954596,fixed_order_cost_big_m,hard,727.0,Optimal,True,0.25,0.8875,1.0,1.0,replenishment LP structure completeness only; no reference objective,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Structure-Only,True
fixed_order_cost_big_m_0002,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 843.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\fixed_order_cost_big_m_0002\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': True, 'capacity_constraint': False, 'big_m_constraint': True, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,"- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 15, 'constraints_count': 10, 'binary_variables_count': 5, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 15, 'constraints_to_variables_ratio': 0.6666666666666666}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.6666666666666666, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': [], 'suspicious_constraint_name_count': 0, 'generic_issues': [], 'generic_issue_count': 0, 'solver_error': False}",0.98,0.95,0.9800000000000001,0.49061259999871254,fixed_order_cost_big_m,hard,843.0,Optimal,True,0.25,0.8875,1.0,1.0,replenishment LP structure completeness only; no reference objective,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Structure-Only,True
single_period_newsvendor_0000,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 111.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\single_period_newsvendor_0000\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': False, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': ['inventory_balance'], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,"- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 3, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 3, 'constraints_to_variables_ratio': 0.3333333333333333}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.3333333333333333, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': [], 'suspicious_constraint_name_count': 0, 'generic_issues': [], 'generic_issue_count': 0, 'solver_error': False}",0.8640000000000001,0.95,0.9800000000000001,0.5257761000539176,single_period_newsvendor,easy,111.0,Optimal,True,0.25,0.8875,1.0,1.0,executable + optimal + LP structure + semantic consistency; no reference objective,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,ReplenishVerifier-Full,True
single_period_newsvendor_0001,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 122.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\single_period_newsvendor_0001\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': False, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': ['inventory_balance'], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,"- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 3, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 3, 'constraints_to_variables_ratio': 0.3333333333333333}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.3333333333333333, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': [], 'suspicious_constraint_name_count': 0, 'generic_issues': [], 'generic_issue_count': 0, 'solver_error': False}",0.8640000000000001,0.95,0.9800000000000001,0.4760085000307299,single_period_newsvendor,easy,122.0,Optimal,True,0.25,0.8875,1.0,1.0,executable + optimal + LP structure + semantic consistency; no reference objective,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,ReplenishVerifier-Full,True
single_period_newsvendor_0002,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 580.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\single_period_newsvendor_0002\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': False, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': ['inventory_balance'], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,"- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 3, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 3, 'constraints_to_variables_ratio': 0.3333333333333333}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.3333333333333333, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': [], 'suspicious_constraint_name_count': 0, 'generic_issues': [], 'generic_issue_count': 0, 'solver_error': False}",0.8640000000000001,0.95,0.9800000000000001,0.4792079000035301,single_period_newsvendor,easy,580.0,Optimal,True,0.25,0.8875,1.0,1.0,executable + optimal + LP structure + semantic consistency; no reference objective,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,ReplenishVerifier-Full,True
single_item_multi_period_0000,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\single_item_multi_period_0000\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,- Rename placeholder constraints to describe the mathematical restriction they encode.,"{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 2, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 2, 'constraints_to_variables_ratio': 0.5}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.5, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': ['dummy_nonnegative_0'], 'suspicious_constraint_name_count': 1, 'generic_issues': ['placeholder_constraint_names'], 'generic_issue_count': 1, 'solver_error': False}",0.8280000000000001,0.8599999999999999,0.919,0.4452735999948345,single_item_multi_period,medium,192.0,Optimal,True,0.75,0.9624999999999999,1.0,1.0,executable + optimal + LP structure + semantic consistency; no reference objective,False,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,ReplenishVerifier-Full,True
single_item_multi_period_0001,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\single_item_multi_period_0001\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,- Rename placeholder constraints to describe the mathematical restriction they encode.,"{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 2, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 2, 'constraints_to_variables_ratio': 0.5}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.5, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': ['dummy_nonnegative_0'], 'suspicious_constraint_name_count': 1, 'generic_issues': ['placeholder_constraint_names'], 'generic_issue_count': 1, 'solver_error': False}",0.8280000000000001,0.8599999999999999,0.919,0.4503552000387572,single_item_multi_period,medium,876.0,Optimal,True,0.75,0.9624999999999999,1.0,1.0,executable + optimal + LP structure + semantic consistency; no reference objective,False,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,ReplenishVerifier-Full,True
single_item_multi_period_0002,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\single_item_multi_period_0002\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,- Rename placeholder constraints to describe the mathematical restriction they encode.,"{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 2, 'constraints_count': 1, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 2, 'constraints_to_variables_ratio': 0.5}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.5, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': ['dummy_nonnegative_0'], 'suspicious_constraint_name_count': 1, 'generic_issues': ['placeholder_constraint_names'], 'generic_issue_count': 1, 'solver_error': False}",0.8280000000000001,0.8599999999999999,0.919,0.4452777999686077,single_item_multi_period,medium,140.0,Optimal,True,0.75,0.9624999999999999,1.0,1.0,executable + optimal + LP structure + semantic consistency; no reference objective,False,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,ReplenishVerifier-Full,True
single_item_multi_period_shortage_0000,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 208.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\single_item_multi_period_shortage_0000\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,"- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 15, 'constraints_count': 5, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 15, 'constraints_to_variables_ratio': 0.3333333333333333}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.3333333333333333, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': [], 'suspicious_constraint_name_count': 0, 'generic_issues': [], 'generic_issue_count': 0, 'solver_error': False}",0.96,0.95,0.9800000000000001,0.46575079998001456,single_item_multi_period_shortage,medium,208.0,Optimal,True,0.25,0.8875,1.0,1.0,executable + optimal + LP structure + semantic consistency; no reference objective,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,ReplenishVerifier-Full,True
single_item_multi_period_shortage_0001,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 235.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\single_item_multi_period_shortage_0001\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,"- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 15, 'constraints_count': 5, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 15, 'constraints_to_variables_ratio': 0.3333333333333333}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.3333333333333333, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': [], 'suspicious_constraint_name_count': 0, 'generic_issues': [], 'generic_issue_count': 0, 'solver_error': False}",0.96,0.95,0.9800000000000001,0.4852950999629684,single_item_multi_period_shortage,medium,235.0,Optimal,True,0.25,0.8875,1.0,1.0,executable + optimal + LP structure + semantic consistency; no reference objective,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,ReplenishVerifier-Full,True
single_item_multi_period_shortage_0002,cand_4_correct,demo_correct,Reference PuLP model used as a correct candidate.,"{'executable': True, 'status': 'Optimal', 'objective': 360.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke_literature_driven\\candidate_runs\\single_item_multi_period_shortage_0002\\cand_4_correct\\cand_4_correct.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,"- No generic optimization-model audit issue found; if the model is wrong, inspect task-specific requirements separately.","{'lp_exported': True, 'objective_present': True, 'constraints_present': True, 'variables_count': 12, 'constraints_count': 4, 'binary_variables_count': 0, 'bounds_count': 0, 'bounds_present': False, 'objective_terms_count': 12, 'constraints_to_variables_ratio': 0.3333333333333333}","{'objective_present': True, 'variables_present': True, 'constraints_present': True, 'empty_model': False, 'objective_has_variable': True, 'objective_variable_coverage': 1.0, 'constraints_to_variables_ratio': 0.3333333333333333, 'bounded_variables_ratio': 0.0, 'suspicious_variable_names': [], 'suspicious_variable_name_count': 0, 'suspicious_constraint_names': [], 'suspicious_constraint_name_count': 0, 'generic_issues': [], 'generic_issue_count': 0, 'solver_error': False}",0.944,0.95,0.9800000000000001,0.49908370000775903,single_item_multi_period_shortage,medium,360.0,Optimal,True,0.25,0.8875,1.0,1.0,executable + optimal + LP structure + semantic consistency; no reference objective,False,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,ReplenishVerifier-Full,True
